FIPS_Code,State,Area_name,Civilian_labor_force_2000,Employed_2000,Unemployed_2000,Unemployment_rate_2000,Civilian_labor_force_2001,Employed_2001,Unemployed_2001,Unemployment_rate_2001,Civilian_labor_force_2002,Employed_2002,Unemployed_2002,Unemployment_rate_2002,Civilian_labor_force_2003,Employed_2003,Unemployed_2003,Unemployment_rate_2003,Civilian_labor_force_2004,Employed_2004,Unemployed_2004,Unemployment_rate_2004,Civilian_labor_force_2005,Employed_2005,Unemployed_2005,Unemployment_rate_2005,Civilian_labor_force_2006,Employed_2006,Unemployed_2006,Unemployment_rate_2006,Civilian_labor_force_2007,Employed_2007,Unemployed_2007,Unemployment_rate_2007,Civilian_labor_force_2008,Employed_2008,Unemployed_2008,Unemployment_rate_2008,Civilian_labor_force_2009,Employed_2009,Unemployed_2009,Unemployment_rate_2009,Civilian_labor_force_2010,Employed_2010,Unemployed_2010,Unemployment_rate_2010,Civilian_labor_force_2011,Employed_2011,Unemployed_2011,Unemployment_rate_2011,Civilian_labor_force_2012,Employed_2012,Unemployed_2012,Unemployment_rate_2012,Civilian_labor_force_2013,Employed_2013,Unemployed_2013,Unemployment_rate_2013,Civilian_labor_force_2014,Employed_2014,Unemployed_2014,Unemployment_rate_2014,Civilian_labor_force_2015,Employed_2015,Unemployed_2015,Unemployment_rate_2015,Civilian_labor_force_2016,Employed_2016,Unemployed_2016,Unemployment_rate_2016,Civilian_labor_force_2017,Employed_2017,Unemployed_2017,Unemployment_rate_2017,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Unemployment_rate_2018,Civilian_labor_force_2019,Employed_2019,Unemployed_2019,Unemployment_rate_2019,Civilian_labor_force_2020,Employed_2020,Unemployed_2020,Unemployment_rate_2020,Median_Household_Income_2019,Med_HH_Income_Percent_of_State_Total_2019,Rural_urban_continuum_code_2013,Urban_influence_code_2013,Metro_2013
13273,GA,"Terrell County, GA",4631,4388,243,5.2,4549,4260,289,6.4,4575,4220,355,7.8,4672,4408,264,5.7,4636,4346,290,6.3,4603,4266,337,7.3,4562,4279,283,6.2,4430,4144,286,6.5,4423,4107,316,7.1,4448,3965,483,10.9,3931,3444,487,12.4,3842,3385,457,11.9,3741,3339,402,10.7,3659,3304,355,9.7,3613,3322,291,8.1,3590,3318,272,7.6,3657,3417,240,6.6,3701,3477,224,6.1,3581,3338,243,6.8,3550,3368,182,5.1,3497,3235,262,7.5,37122,59.92251968,3,2,1
13275,GA,"Thomas County, GA",19739,18914,825,4.2,20276,19415,861,4.2,21007,20001,1006,4.8,21306,20320,986,4.6,21332,20306,1026,4.8,22950,21850,1100,4.8,23517,22478,1039,4.4,22953,21931,1022,4.5,22139,20753,1386,6.3,21424,19357,2067,9.6,17948,15894,2054,11.4,18314,16420,1894,10.3,18422,16662,1760,9.6,17780,16187,1593,9,17123,15619,1504,8.8,16626,15403,1223,7.4,17533,16425,1108,6.3,17377,16358,1019,5.9,16910,16105,805,4.8,17017,16334,683,4,16930,15874,1056,6.2,47978,77.44632721,4,5,0
13277,GA,"Tift County, GA",18813,18042,771,4.1,18631,17772,859,4.6,18799,17905,894,4.8,19138,18243,895,4.7,19073,18162,911,4.8,19732,18639,1093,5.5,19976,18885,1091,5.5,19120,18026,1094,5.7,19028,17564,1464,7.7,18905,16734,2171,11.5,18838,16557,2281,12.1,18901,16635,2266,12,19088,17191,1897,9.9,18669,17094,1575,8.4,18223,16890,1333,7.3,18137,17009,1128,6.2,18553,17541,1012,5.5,19310,18399,911,4.7,19384,18597,787,4.1,20323,19638,685,3.4,20500,19463,1037,5.1,47764,77.10089111,5,8,0
13279,GA,"Toombs County, GA",12175,11382,793,6.5,11683,10922,761,6.5,11617,10718,899,7.7,12330,11525,805,6.5,12466,11677,789,6.3,12886,12017,869,6.7,13492,12733,759,5.6,13850,13139,711,5.1,14014,12928,1086,7.7,13923,12479,1444,10.4,12340,10805,1535,12.4,12407,10755,1652,13.3,12469,11023,1446,11.6,12771,11375,1396,10.9,12220,11009,1211,9.9,11735,10693,1042,8.9,11789,10856,933,7.9,11930,11143,787,6.6,11891,11189,702,5.9,12015,11419,596,5,12081,11287,794,6.6,41442,66.89588165,7,8,0
13281,GA,"Towns County, GA",4229,4048,181,4.3,4419,4252,167,3.8,4746,4549,197,4.2,5146,4944,202,3.9,5359,5151,208,3.9,5676,5438,238,4.2,5927,5709,218,3.7,6013,5772,241,4,5810,5437,373,6.4,5741,5217,524,9.1,4355,3788,567,13,4349,3807,542,12.5,4425,3931,494,11.2,4155,3717,438,10.5,4133,3751,382,9.2,3873,3562,311,8,4108,3825,283,6.9,3800,3548,252,6.6,3919,3696,223,5.7,3975,3780,195,4.9,3841,3585,256,6.7,49023,79.13317108,9,12,0
13283,GA,"Treutlen County, GA",2619,2416,203,7.8,2598,2422,176,6.8,2614,2405,209,8,2669,2473,196,7.3,2687,2508,179,6.7,2724,2508,216,7.9,2694,2516,178,6.6,2714,2544,170,6.3,2888,2622,266,9.2,2932,2580,352,12,2954,2593,361,12.2,2981,2589,392,13.1,2893,2509,384,13.3,2823,2478,345,12.2,2790,2493,297,10.6,2671,2440,231,8.6,2743,2529,214,7.8,2760,2573,187,6.8,2713,2553,160,5.9,2729,2585,144,5.3,2710,2547,163,6,37478,60.49717331,7,9,0
13285,GA,"Troup County, GA",29926,28854,1072,3.6,30746,29375,1371,4.5,29430,27704,1726,5.9,30212,28470,1742,5.8,30049,28228,1821,6.1,30299,28095,2204,7.3,30401,28483,1918,6.3,30446,28569,1877,6.2,30545,27855,2690,8.8,30989,26804,4185,13.5,32636,28823,3813,11.7,34427,30672,3755,10.9,35480,32046,3434,9.7,36113,33025,3088,8.6,36041,33389,2652,7.4,35191,33016,2175,6.2,36835,34934,1901,5.2,37715,36038,1677,4.4,36732,35358,1374,3.7,38023,36795,1228,3.2,37448,34727,2721,7.3,47296,76.3454361,4,3,0
13287,GA,"Turner County, GA",4344,4104,240,5.5,4867,4559,308,6.3,4733,4400,333,7,4917,4583,334,6.8,5078,4784,294,5.8,4954,4604,350,7.1,5104,4788,316,6.2,4948,4591,357,7.2,4793,4373,420,8.8,4641,3958,683,14.7,3542,2947,595,16.8,3589,3081,508,14.2,3446,3049,397,11.5,3331,3001,330,9.9,3253,2993,260,8,3157,2939,218,6.9,3236,3024,212,6.6,3307,3119,188,5.7,3181,3018,163,5.1,3222,3098,124,3.8,3264,3028,236,7.2,35400,57.1428566,6,6,0
13289,GA,"Twiggs County, GA",4575,4374,201,4.4,4569,4319,250,5.5,4625,4318,307,6.6,4698,4433,265,5.6,4679,4410,269,5.7,4665,4323,342,7.3,4584,4299,285,6.2,4668,4383,285,6.1,4754,4397,357,7.5,4661,4121,540,11.6,3276,2764,512,15.6,3246,2748,498,15.3,3160,2697,463,14.7,3117,2691,426,13.7,2993,2659,334,11.2,2933,2661,272,9.3,2950,2690,260,8.8,2997,2769,228,7.6,2929,2753,176,6,2860,2698,162,5.7,2790,2583,207,7.4,44079,71.15254211,3,2,1
13291,GA,"Union County, GA",8060,7744,316,3.9,8318,8009,309,3.7,9013,8588,425,4.7,9516,9085,431,4.5,9840,9406,434,4.4,10215,9749,466,4.6,10742,10313,429,4,11420,10971,449,3.9,11133,10429,704,6.3,10991,9900,1091,9.9,9534,8466,1068,11.2,9467,8508,959,10.1,9630,8790,840,8.7,9317,8587,730,7.8,9501,8872,629,6.6,9719,9190,529,5.4,10451,9949,502,4.8,10248,9781,467,4.6,10347,9962,385,3.7,10505,10171,334,3.2,10464,10006,458,4.4,57049,92.08878326,9,12,0
13293,GA,"Upson County, GA",12735,12094,641,5,12264,11201,1063,8.7,11751,10627,1124,9.6,11594,10813,781,6.7,11761,11002,759,6.5,12091,11220,871,7.2,11817,11017,800,6.8,12018,11184,834,6.9,12014,10940,1074,8.9,11942,10325,1617,13.5,11967,10484,1483,12.4,11986,10610,1376,11.5,11949,10692,1257,10.5,11907,10745,1162,9.8,11290,10281,1009,8.9,11006,10195,811,7.4,11143,10415,728,6.5,11383,10754,629,5.5,11392,10884,508,4.5,11420,11005,415,3.6,11328,10578,750,6.6,40926,66.06295776,6,3,0
13295,GA,"Walker County, GA",30270,29206,1064,3.5,30684,29356,1328,4.3,31263,29795,1468,4.7,31966,30503,1463,4.6,32330,30856,1474,4.6,32905,31165,1740,5.3,33718,32094,1624,4.8,33041,31450,1591,4.8,33337,30958,2379,7.1,32248,28556,3692,11.4,31068,27822,3246,10.4,31016,27996,3020,9.7,30820,28089,2731,8.9,30120,27705,2415,8,29356,27230,2126,7.2,29064,27298,1766,6.1,29938,28247,1691,5.6,31159,29736,1423,4.6,31344,30116,1228,3.9,31433,30280,1153,3.7,30601,29106,1495,4.9,47548,76.75222015,2,2,1
13297,GA,"Walton County, GA",32341,31339,1002,3.1,33381,32165,1216,3.6,34166,32587,1579,4.6,34797,33204,1593,4.6,35705,34001,1704,4.8,37660,35724,1936,5.1,39072,37154,1918,4.9,41040,38999,2041,5,42123,39207,2916,6.9,41524,37002,4522,10.9,41152,36712,4440,10.8,41135,36890,4245,10.3,40998,37325,3673,9,40999,37833,3166,7.7,41346,38673,2673,6.5,41195,38928,2267,5.5,43382,41222,2160,5,45151,43176,1975,4.4,45815,44154,1661,3.6,46218,44752,1466,3.2,44917,42476,2441,5.4,67007,108.1630325,1,1,1
13299,GA,"Ware County, GA",15136,14378,758,5,14797,13995,802,5.4,14799,13949,850,5.7,15294,14450,844,5.5,14688,13852,836,5.7,14822,13941,881,5.9,15086,14276,810,5.4,15136,14335,801,5.3,15209,14123,1086,7.1,14915,13217,1698,11.4,15604,13865,1739,11.1,15244,13542,1702,11.2,15426,13887,1539,10,15078,13675,1403,9.3,14737,13567,1170,7.9,14324,13375,949,6.6,15484,14637,847,5.5,15974,15241,733,4.6,15602,14981,621,4,15507,14922,585,3.8,15284,14432,852,5.6,37642,60.76190567,5,8,0
13301,GA,"Warren County, GA",2628,2484,144,5.5,2621,2401,220,8.4,2571,2282,289,11.2,2540,2272,268,10.6,2578,2385,193,7.5,2624,2338,286,10.9,2474,2254,220,8.9,2459,2259,200,8.1,2490,2215,275,11,2637,2139,498,18.9,2666,2203,463,17.4,2640,2206,434,16.4,2641,2252,389,14.7,2723,2398,325,11.9,2711,2447,264,9.7,2610,2403,207,7.9,2700,2510,190,7,2749,2587,162,5.9,2759,2621,138,5,2763,2629,134,4.8,2635,2456,179,6.8,37313,60.23083115,8,7,0
13303,GA,"Washington County, GA",8525,8124,401,4.7,8258,7828,430,5.2,8305,7791,514,6.2,8361,7823,538,6.4,8239,7756,483,5.9,8322,7734,588,7.1,8443,7909,534,6.3,8331,7821,510,6.1,8208,7510,698,8.5,7939,6801,1138,14.3,8150,6951,1199,14.7,8097,7075,1022,12.6,8054,7233,821,10.2,7677,6942,735,9.6,7542,6929,613,8.1,7117,6611,506,7.1,7184,6723,461,6.4,7438,6995,443,6,7161,6797,364,5.1,7063,6763,300,4.2,6931,6486,445,6.4,41674,67.27037811,7,9,0
13305,GA,"Wayne County, GA",11295,10740,555,4.9,10914,10345,569,5.2,11132,10484,648,5.8,11401,10765,636,5.6,11545,10844,701,6.1,11826,11045,781,6.6,11861,11134,727,6.1,12068,11360,708,5.9,12227,11210,1017,8.3,12073,10586,1487,12.3,12412,10900,1512,12.2,12470,10973,1497,12,12561,11239,1322,10.5,12273,11083,1190,9.7,11814,10777,1037,8.8,11439,10596,843,7.4,11296,10512,784,6.9,11464,10803,661,5.8,11419,10879,540,4.7,11523,11050,473,4.1,11540,10894,646,5.6,47382,76.48426056,6,5,0
13307,GA,"Webster County, GA",1064,1024,40,3.8,1015,963,52,5.1,1006,953,53,5.3,1066,1007,59,5.5,1044,964,80,7.7,1124,1047,77,6.9,1187,1130,57,4.8,1245,1184,61,4.9,1302,1229,73,5.6,1194,1069,125,10.5,1047,910,137,13.1,1066,944,122,11.4,1058,954,104,9.8,1034,939,95,9.2,1013,926,87,8.6,957,866,91,9.5,967,883,84,8.7,1003,927,76,7.6,1000,937,63,6.3,1028,977,51,5,1008,951,57,5.7,41547,67.06537628,8,6,0
13309,GA,"Wheeler County, GA",2294,2152,142,6.2,2265,2096,169,7.5,2401,2233,168,7,2394,2237,157,6.6,2418,2263,155,6.4,2583,2407,176,6.8,3084,2900,184,6,2964,2799,165,5.6,2924,2701,223,7.6,2933,2637,296,10.1,1944,1646,298,15.3,1978,1688,290,14.7,1951,1694,257,13.2,1893,1655,238,12.6,1864,1633,231,12.4,1676,1491,185,11,1734,1576,158,9.1,1756,1597,159,9.1,1671,1546,125,7.5,1676,1552,124,7.4,1608,1492,116,7.2,35927,57.99354172,9,9,0
13311,GA,"White County, GA",10769,10393,376,3.5,10878,10482,396,3.6,11115,10631,484,4.4,11445,10979,466,4.1,11543,11041,502,4.3,12024,11450,574,4.8,12448,11943,505,4.1,12884,12382,502,3.9,12622,11872,750,5.9,12397,11127,1270,10.2,12941,11603,1338,10.3,13142,11848,1294,9.8,13524,12371,1153,8.5,13777,12766,1011,7.3,13812,12950,862,6.2,13625,12906,719,5.3,14481,13801,680,4.7,15847,15229,618,3.9,16189,15689,500,3.1,16570,16113,457,2.8,16197,15491,706,4.4,54786,88.43583679,6,6,0
13313,GA,"Whitfield County, GA",43422,41904,1518,3.5,43324,41363,1961,4.5,44418,42335,2083,4.7,44429,42446,1983,4.5,44694,42664,2030,4.5,45621,43275,2346,5.1,46882,44650,2232,4.8,46987,44663,2324,4.9,46218,42432,3786,8.2,44219,38312,5907,13.4,47771,42030,5741,12,47341,41802,5539,11.7,45579,40804,4775,10.5,44598,40363,4235,9.5,44662,41146,3516,7.9,45084,42154,2930,6.5,44742,41968,2774,6.2,45360,42863,2497,5.5,45093,42911,2182,4.8,43931,41929,2002,4.6,43275,40137,3138,7.3,53115,85.7385025,3,2,1
13315,GA,"Wilcox County, GA",3236,3084,152,4.7,3311,3132,179,5.4,3288,3077,211,6.4,3304,3077,227,6.9,3271,3076,195,6,3250,3016,234,7.2,3289,3078,211,6.4,3303,3093,210,6.4,3274,2983,291,8.9,3259,2849,410,12.6,2943,2573,370,12.6,2926,2555,371,12.7,2856,2528,328,11.5,2815,2504,311,11,2837,2577,260,9.2,2713,2496,217,8,2720,2521,199,7.3,2792,2628,164,5.9,2686,2543,143,5.3,2714,2593,121,4.5,2737,2581,156,5.7,38261,61.76109695,8,6,0
13317,GA,"Wilkes County, GA",5015,4783,232,4.6,4786,4385,401,8.4,4916,4502,414,8.4,4731,4350,381,8.1,4565,4204,361,7.9,4619,4281,338,7.3,4719,4407,312,6.6,4576,4246,330,7.2,4685,4265,420,9,4504,3942,562,12.5,4030,3491,539,13.4,3922,3381,541,13.8,3826,3366,460,12,3732,3317,415,11.1,3730,3382,348,9.3,3847,3564,283,7.4,3708,3459,249,6.7,3851,3631,220,5.7,3831,3650,181,4.7,3812,3633,179,4.7,3712,3464,248,6.7,39716,64.1097641,6,6,0
13319,GA,"Wilkinson County, GA",4488,4297,191,4.3,4375,4168,207,4.7,4416,4155,261,5.9,4470,4209,261,5.8,4500,4252,248,5.5,4443,4163,280,6.3,4577,4294,283,6.2,4582,4314,268,5.8,4750,4397,353,7.4,4634,4095,539,11.6,3856,3307,549,14.2,3768,3285,483,12.8,3724,3302,422,11.3,3712,3331,381,10.3,3712,3388,324,8.7,3563,3298,265,7.4,3650,3416,234,6.4,3845,3626,219,5.7,3850,3677,173,4.5,4053,3898,155,3.8,3790,3587,203,5.4,43902,70.86682892,8,7,0
13321,GA,"Worth County, GA",10240,9795,445,4.3,10104,9588,516,5.1,10068,9521,547,5.4,10368,9823,545,5.3,10310,9751,559,5.4,10381,9772,609,5.9,10395,9825,570,5.5,10181,9589,592,5.8,10224,9483,741,7.2,10166,9092,1074,10.6,9810,8607,1203,12.3,9777,8660,1117,11.4,9586,8625,961,10,9232,8387,845,9.2,8929,8223,706,7.9,8744,8168,576,6.6,9125,8586,539,5.9,9354,8895,459,4.9,8964,8559,405,4.5,9053,8697,356,3.9,8844,8369,475,5.4,43142,69.64002991,3,2,1
15001,HI,"Hawaii County, HI",73809,70108,3701,5,75348,71541,3807,5.1,75539,72093,3446,4.6,76828,73236,3592,4.7,78441,75348,3093,3.9,80582,77841,2741,3.4,83445,80928,2517,3,84547,81598,2949,3.5,85022,80269,4753,5.6,83751,75769,7982,9.5,88539,79996,8543,9.6,89478,80752,8726,9.8,87293,80231,7062,8.1,86854,81283,5571,6.4,88402,83722,4680,5.3,89418,85690,3728,4.2,92474,89228,3246,3.5,92980,90592,2388,2.6,92425,89795,2630,2.8,91486,88618,2868,3.1,89119,78986,10133,11.4,64929,77.54197693,5,8,0
15003,HI,"Honolulu County/city, HI",430500,412780,17720,4.1,429814,411939,17875,4.2,424778,408135,16643,3.9,425054,408980,16074,3.8,428584,414890,13694,3.2,438294,426242,12052,2.7,442814,431934,10880,2.5,441359,429940,11419,2.6,445353,429383,15970,3.6,440309,415520,24789,5.6,445120,418973,26147,5.9,454249,427287,26962,5.9,447994,424107,23887,5.3,448716,429206,19510,4.3,457070,438886,18184,4,460605,445679,14926,3.2,463370,450745,12625,2.7,462048,452234,9814,2.1,458079,447676,10403,2.3,453387,442802,10585,2.3,440915,396136,44779,10.2,86946,103.8359604,2,2,1
15007,HI,"Kauai County, HI",30202,28745,1457,4.8,30101,28552,1549,5.1,30015,28705,1310,4.4,30684,29453,1231,4,31241,30171,1070,3.4,31825,30936,889,2.8,32327,31525,802,2.5,32580,31716,864,2.7,32737,31261,1476,4.5,31942,29026,2916,9.1,34970,31983,2987,8.5,35588,32535,3053,8.6,34727,32275,2452,7.1,34675,32813,1862,5.4,35343,33718,1625,4.6,35836,34485,1351,3.8,36587,35468,1119,3.1,36986,36184,802,2.2,36599,35725,874,2.4,36831,35936,895,2.4,35337,29618,5719,16.2,73029,87.21546936,5,8,0
15009,HI,"Maui County, HI",70883,68103,2780,3.9,72294,69347,2947,4.1,71455,68683,2772,3.9,71372,68684,2688,3.8,73485,71185,2300,3.1,74829,72834,1995,2.7,76829,74975,1854,2.4,78225,75971,2254,2.9,78413,74853,3560,4.5,75969,69483,6486,8.5,79920,73258,6662,8.3,81320,74896,6424,7.9,80401,75371,5030,6.3,80734,76704,4030,5,83200,79587,3613,4.3,84736,81762,2974,3.5,86690,84117,2573,3,87770,85719,2051,2.3,88084,86053,2031,2.3,87486,85410,2076,2.4,82820,68056,14764,17.8,77375,92.40571594,3,2,1
16001,ID,"Ada County, ID",170264,164533,5731,3.4,175821,169047,6774,3.9,175987,167561,8426,4.8,177508,168962,8546,4.8,178256,171101,7155,4,186803,180684,6119,3.3,193098,187965,5133,2.7,196976,191741,5235,2.7,197620,188197,9423,4.8,198030,180477,17553,8.9,197285,181222,16063,8.1,200106,185656,14450,7.2,205064,192057,13007,6.3,208167,196090,12077,5.8,210952,203035,7917,3.8,217455,210124,7331,3.4,225135,217925,7210,3.2,234461,227935,6526,2.8,244253,238271,5982,2.4,253677,247613,6064,2.4,257677,243784,13893,5.4,72295,118.8476105,2,2,1
16003,ID,"Adams County, ID",1923,1731,192,10,1955,1735,220,11.3,1879,1650,229,12.2,1869,1639,230,12.3,1858,1638,220,11.8,1903,1752,151,7.9,2150,2006,144,6.7,2001,1886,115,5.7,1921,1722,199,10.4,2143,1792,351,16.4,1856,1521,335,18,1737,1433,304,17.5,1752,1485,267,15.2,1738,1478,260,15,1663,1510,153,9.2,1712,1591,121,7.1,1740,1624,116,6.7,1747,1648,99,5.7,1714,1622,92,5.4,1711,1600,111,6.5,1758,1594,164,9.3,50042,82.26532745,9,12,0
16005,ID,"Bannock County, ID",38255,36484,1771,4.6,37916,36036,1880,5,38765,36445,2320,6,39548,37469,2079,5.3,39765,37908,1857,4.7,40476,38934,1542,3.8,40296,38923,1373,3.4,41338,40114,1224,3,39831,37990,1841,4.6,39682,36584,3098,7.8,41151,37947,3204,7.8,41010,37992,3018,7.4,41349,38418,2931,7.1,41765,39047,2718,6.5,41367,39661,1706,4.1,41928,40372,1556,3.7,41066,39648,1418,3.5,41497,40243,1254,3,41643,40514,1129,2.7,42485,41346,1139,2.7,42560,40495,2065,4.9,53306,87.63110352,3,2,1
16007,ID,"Bear Lake County, ID",2952,2808,144,4.9,2973,2834,139,4.7,2890,2739,151,5.2,2902,2738,164,5.7,3026,2882,144,4.8,3050,2927,123,4,3039,2951,88,2.9,3162,3089,73,2.3,3324,3215,109,3.3,3394,3193,201,5.9,2887,2679,208,7.2,2919,2745,174,6,2891,2726,165,5.7,2905,2739,166,5.7,2850,2733,117,4.1,2832,2714,118,4.2,2808,2684,124,4.4,2829,2740,89,3.1,2850,2770,80,2.8,2966,2884,82,2.8,3075,2946,129,4.2,54550,89.67614746,9,11,0
16009,ID,"Benewah County, ID",4010,3568,442,11,4039,3615,424,10.5,4035,3575,460,11.4,3969,3534,435,11,3992,3635,357,8.9,4035,3728,307,7.6,3939,3635,304,7.7,4065,3816,249,6.1,4097,3694,403,9.8,4214,3581,633,15,4208,3649,559,13.3,4140,3601,539,13,4180,3660,520,12.4,4043,3593,450,11.1,3940,3649,291,7.4,4031,3786,245,6.1,4007,3778,229,5.7,4005,3784,221,5.5,4005,3826,179,4.5,4070,3867,203,5,4140,3830,310,7.5,49303,81.05046844,6,7,0
16011,ID,"Bingham County, ID",19724,18860,864,4.4,19980,19033,947,4.7,20313,19364,949,4.7,20256,19310,946,4.7,20507,19601,906,4.4,21012,20240,772,3.7,21026,20258,768,3.7,22266,21679,587,2.6,22523,21637,886,3.9,22016,20573,1443,6.6,22875,21276,1599,7,22816,21226,1590,7,22849,21357,1492,6.5,22488,21020,1468,6.5,21977,21079,898,4.1,22072,21234,838,3.8,22783,22007,776,3.4,23030,22352,678,2.9,23251,22627,624,2.7,23720,23121,599,2.5,23776,22860,916,3.9,59959,98.56813812,4,5,0
16013,ID,"Blaine County, ID",11824,11405,419,3.5,12440,12015,425,3.4,12933,12403,530,4.1,12707,12154,553,4.4,13341,12862,479,3.6,14044,13652,392,2.8,14113,13737,376,2.7,13693,13373,320,2.3,13810,13280,530,3.8,13462,12340,1122,8.3,11972,10846,1126,9.4,11870,10850,1020,8.6,11770,10922,848,7.2,11684,10940,744,6.4,11418,10954,464,4.1,11839,11449,390,3.3,11843,11482,361,3,12227,11916,311,2.5,12309,12020,289,2.3,12315,12008,307,2.5,12666,11679,987,7.8,75778,124.5734024,7,8,0
16015,ID,"Boise County, ID",3425,3257,168,4.9,3468,3327,141,4.1,3462,3288,174,5,3538,3343,195,5.5,3557,3377,180,5.1,3677,3512,165,4.5,3694,3559,135,3.7,3579,3457,122,3.4,3502,3297,205,5.9,3414,3107,307,9,3054,2736,318,10.4,3059,2749,310,10.1,2980,2690,290,9.7,2954,2687,267,9,2903,2730,173,6,3049,2870,179,5.9,3092,2935,157,5.1,3203,3052,151,4.7,3379,3239,140,4.1,3507,3364,143,4.1,3609,3321,288,8,64443,105.9395065,2,2,1
16017,ID,"Bonner County, ID",17648,16292,1356,7.7,18093,16655,1438,7.9,18648,17122,1526,8.2,18574,17138,1436,7.7,19376,18198,1178,6.1,20432,19396,1036,5.1,20464,19513,951,4.6,20666,19870,796,3.9,20529,19200,1329,6.5,21143,18795,2348,11.1,19521,17040,2481,12.7,19012,16700,2312,12.2,18696,16691,2005,10.7,18497,16695,1802,9.7,18116,16937,1179,6.5,18517,17493,1024,5.5,18871,17879,992,5.3,19249,18391,858,4.5,19620,18827,793,4,20008,19216,792,4,21119,19527,1592,7.5,56729,93.25826263,6,5,0
16019,ID,"Bonneville County, ID",41505,40094,1411,3.4,42706,41164,1542,3.6,43703,42032,1671,3.8,45825,44127,1698,3.7,46643,45036,1607,3.4,48926,47474,1452,3,49609,48299,1310,2.6,50341,49228,1113,2.2,50465,48695,1770,3.5,50490,47286,3204,6.3,49159,45843,3316,6.7,49274,45938,3336,6.8,49290,46104,3186,6.5,49346,46351,2995,6.1,49418,47550,1868,3.8,51063,49414,1649,3.2,52377,50762,1615,3.1,53552,52123,1429,2.7,55083,53773,1310,2.4,56965,55670,1295,2.3,58136,55789,2347,4,65165,107.1264191,3,2,1
16021,ID,"Boundary County, ID",4203,3879,324,7.7,4046,3665,381,9.4,4065,3699,366,9,4213,3834,379,9,4304,3999,305,7.1,4231,3898,333,7.9,4215,3897,318,7.5,4580,4296,284,6.2,4612,4216,396,8.6,4450,3846,604,13.6,5372,4664,708,13.2,5375,4764,611,11.4,5243,4737,506,9.7,4960,4522,438,8.8,4885,4616,269,5.5,5089,4829,260,5.1,5098,4841,257,5,5149,4906,243,4.7,5249,5022,227,4.3,5343,5116,227,4.2,5502,5163,339,6.2,50709,83.36183167,7,9,0
16023,ID,"Butte County, ID",1445,1383,62,4.3,1461,1397,64,4.4,1360,1294,66,4.9,1318,1234,84,6.4,1290,1206,84,6.5,1394,1335,59,4.2,1424,1378,46,3.2,1371,1337,34,2.5,1378,1320,58,4.2,1484,1399,85,5.7,1354,1259,95,7,1322,1217,105,7.9,1341,1229,112,8.4,1309,1209,100,7.6,1297,1233,64,4.9,1278,1224,54,4.2,1293,1241,52,4,1332,1293,39,2.9,1360,1316,44,3.2,1371,1337,34,2.5,1393,1343,50,3.6,51742,85.06000519,3,2,1
16025,ID,"Camas County, ID",536,516,20,3.7,563,542,21,3.7,580,560,20,3.4,566,536,30,5.3,574,548,26,4.5,622,598,24,3.9,634,613,21,3.3,619,603,16,2.6,635,607,28,4.4,603,540,63,10.4,644,563,81,12.6,638,560,78,12.2,673,609,64,9.5,640,594,46,7.2,629,598,31,4.9,649,628,21,3.2,658,635,23,3.5,682,664,18,2.6,687,671,16,2.3,680,662,18,2.6,684,651,33,4.8,56014,92.08285522,9,8,0
16027,ID,"Canyon County, ID",65913,62977,2936,4.5,69126,65545,3581,5.2,70903,66458,4445,6.3,73435,68752,4683,6.4,75016,70802,4214,5.6,78643,75190,3453,4.4,82248,79077,3171,3.9,83360,80281,3079,3.7,84581,79206,5375,6.4,85964,76313,9651,11.2,84900,75463,9437,11.1,85454,76517,8937,10.5,87374,79199,8175,9.4,88688,81246,7442,8.4,88575,83805,4770,5.4,91002,86781,4221,4.6,93555,89622,3933,4.2,96536,93091,3445,3.6,100397,97322,3075,3.1,104471,101285,3186,3,105981,99763,6218,5.9,58670,96.44911957,2,2,1
16029,ID,"Caribou County, ID",3264,3098,166,5.1,3434,3249,185,5.4,3375,3147,228,6.8,3413,3181,232,6.8,3282,3060,222,6.8,3302,3130,172,5.2,3330,3198,132,4,3867,3756,111,2.9,3924,3782,142,3.6,3494,3262,232,6.6,3845,3553,292,7.6,3879,3596,283,7.3,3986,3738,248,6.2,3928,3697,231,5.9,3838,3691,147,3.8,3768,3624,144,3.8,3792,3661,131,3.5,3863,3743,120,3.1,3863,3757,106,2.7,4100,3996,104,2.5,4110,3962,148,3.6,61518,101.1310196,6,6,0
16031,ID,"Cassia County, ID",10281,9774,507,4.9,10345,9844,501,4.8,10355,9798,557,5.4,9904,9299,605,6.1,9878,9291,587,5.9,10047,9590,457,4.5,10407,9984,423,4.1,10807,10466,341,3.2,11054,10630,424,3.8,10277,9666,611,5.9,11127,10363,764,6.9,11182,10462,720,6.4,11151,10491,660,5.9,11203,10551,652,5.8,11199,10768,431,3.8,11476,11120,356,3.1,11589,11254,335,2.9,11720,11431,289,2.5,11759,11501,258,2.2,12122,11843,279,2.3,12384,11930,454,3.7,53284,87.59494019,7,8,0
